archi;https://github.com/ivacf/archi;ivacf;3343;Java;0;0;0;8
AutoDispose;https://github.com/uber/AutoDispose;uber;3320;Shell;0;0;4;6
RxAndroidBle;https://github.com/dariuszseweryn/RxAndroidBle;dariuszseweryn;3302;Java;0;0;56;7
BannerViewPager;https://github.com/zhpanvip/BannerViewPager;zhpanvip;3298;Java;0;0;56;6
jvm-serializers;https://github.com/eishay/jvm-serializers;eishay;3242;Java;0;0;0;13
Digital;https://github.com/hneemann/Digital;hneemann;3223;Java;0;0;34;7
network-connection-class;https://github.com/facebookarchive/network-connection-class;facebookarchive;3171;Java;0;0;2;8
QNotified;https://github.com/ferredoxin/QNotified;ferredoxin;3163;Shell;0;0;28;4
afinal;https://github.com/yangfuhai/afinal;yangfuhai;3162;Java;0;0;0;10
citypicker;https://github.com/crazyandcoder/citypicker;crazyandcoder;3160;Java;0;0;4;7
java;https://github.com/kubernetes-client/java;kubernetes-client;3117;Java;0;0;37;6
android-mvp-mvvm-flytour;https://github.com/mxdldev/android-mvp-mvvm-flytour;mxdldev;3115;Java;0;0;11;4
jabref;https://github.com/JabRef/jabref;JabRef;3109;Python;0;0;38;9
RxEasyHttp;https://github.com/zhou-you/RxEasyHttp;zhou-you;3101;Java;0;0;0;6
react-native-notifications;https://github.com/wix/react-native-notifications;wix;3074;Objective-C;0;0;27;7
ViewpagerTransition;https://github.com/xmuSistone/ViewpagerTransition;xmuSistone;3039;Java;0;0;1;6
AndroidChromium;https://github.com/JackyAndroid/AndroidChromium;JackyAndroid;3038;Java;0;0;2;7
DeepLearning;https://github.com/yusugomori/DeepLearning;yusugomori;3011;C;0;0;0;10
shattered-pixel-dungeon;https://github.com/00-Evan/shattered-pixel-dungeon;00-Evan;3004;Java;0;0;45;9
AndroidTVLauncher;https://github.com/JackyAndroid/AndroidTVLauncher;JackyAndroid;2992;Java;0;0;3;7
house;https://github.com/wenbochang888/house;wenbochang888;2975;Java;0;0;0;4
jitwatch;https://github.com/AdoptOpenJDK/jitwatch;AdoptOpenJDK;2939;Shell;0;0;11;9
Android-Terminal-Emulator;https://github.com/jackpal/Android-Terminal-Emulator;jackpal;2918;Java;0;0;0;13
CountdownView;https://github.com/iwgang/CountdownView;iwgang;2902;Java;0;0;3;7
FadingActionBar;https://github.com/ManuelPeinado/FadingActionBar;ManuelPeinado;2875;Groovy;0;0;0;10
AarogyaSetu_Android;https://github.com/nic-delhi/AarogyaSetu_Android;nic-delhi;2862;Kotlin;0;0;0;3
blueocean-plugin;https://github.com/jenkinsci/blueocean-plugin;jenkinsci;2857;Java;0;0;50;7
EasyPhotos;https://github.com/HuanTanSheng/EasyPhotos;HuanTanSheng;2854;Java;0;0;58;5
elasticsearch-jdbc;https://github.com/jprante/elasticsearch-jdbc;jprante;2840;Shell;0;0;19;11
PhotoPicker;https://github.com/donglua/PhotoPicker;donglua;2829;Java;0;0;13;8
PagerBottomTabStrip;https://github.com/tyzlmjj/PagerBottomTabStrip;tyzlmjj;2828;Java;0;0;12;8
tools-ocr;https://github.com/AnyListen/tools-ocr;AnyListen;2774;Java;0;0;5;4
scalpel;https://github.com/JakeWharton/scalpel;JakeWharton;2770;Java;0;0;0;9
spring-native;https://github.com/spring-attic/spring-native;spring-attic;2752;Shell;0;0;33;4
transferee;https://github.com/Hitomis/transferee;Hitomis;2736;Java;0;0;8;6
elasticsearch-analysis-pinyin;https://github.com/medcl/elasticsearch-analysis-pinyin;medcl;2730;Java;0;0;189;11
weixin-java-tools;https://github.com/chanjarster/weixin-java-tools;chanjarster;2719;Java;0;0;21;9
spring;https://github.com/mybatis/spring;mybatis;2701;Java;0;0;31;10
android-open-source-project-analysis;https://github.com/sucese/android-open-source-project-analysis;sucese;2675;Java;0;0;0;6
Grav;https://github.com/glomadrian/Grav;glomadrian;2673;Java;0;0;0;6
docker-maven-plugin;https://github.com/spotify/docker-maven-plugin;spotify;2652;Java;0;0;0;9
